-15.565	0.5	-0.547	0	2.5	0	
-15.565	0.5	-0.547	0	2.5	0	
-15.565	0.5	-0.547	0	2.5	0	
-15.565	0.5	-0.547	0	2.5	0	
-15.565	0.5	-0.547	0	2.5	0	
-15.565	0.5	-0.547	0	2.5	0	
-15.565	0.5	-0.547	0	2.5	0	
-15.565	0.5	-0.547	0	2.5	0	
-15.565	0.5	-0.547	0	2.5	0	
-15.565	0.5	-0.547	0	2.5	0	
-15.565	0.5	-0.547	-4	2.5	0	
-15.565	0.5	-0.547	-4	2.5	0	
-15.565	0.5	-0.547	-4	2.5	0	
-15.565	0.5	-0.547	-4	2.5	0	
-15.565	0.5	-0.547	-4	2.5	0	
-15.565	0.5	-0.547	-4	2.5	0	
-15.565	0.5	-0.547	-4	2.5	0	
-15.565	0.5	-0.547	-4	2.5	0	
-15.565	0.5	-0.547	-4	2.5	0	
-15.565	0.5	-0.547	-4	2.5	0	
-15.565	0.5	-0.547	-8	2.5	0	
-15.565	0.5	-0.547	-8	2.5	0	
-15.565	0.5	-0.547	-8	2.5	0	
-15.565	0.5	-0.547	-8	2.5	0	
-15.565	0.5	-0.547	-8	2.5	0	
-15.565	0.5	-0.547	-8	2.5	0	
-15.565	0.5	-0.547	-8	2.5	0	
-15.565	0.5	-0.547	-8	2.5	0	
-15.565	0.5	-0.547	-8	2.5	0	
-15.565	0.5	-0.547	-8	2.5	0	
2.509	0.5	16.319	0	2.5	0	
2.509	0.5	16.319	0	2.5	0	
2.509	0.5	16.319	0	2.5	0	
2.509	0.5	16.319	0	2.5	0	
2.509	0.5	16.319	0	2.5	0	
2.509	0.5	16.319	0	2.5	0	
2.509	0.5	16.319	0	2.5	0	
2.509	0.5	16.319	0	2.5	0	
2.509	0.5	16.319	0	2.5	0	
2.509	0.5	16.319	0	2.5	0	
2.509	0.5	16.319	0	2.5	4	
2.509	0.5	16.319	0	2.5	4	
2.509	0.5	16.319	0	2.5	4	
2.509	0.5	16.319	0	2.5	4	
2.509	0.5	16.319	0	2.5	4	
2.509	0.5	16.319	0	2.5	4	
2.509	0.5	16.319	0	2.5	4	
2.509	0.5	16.319	0	2.5	4	
