-17.113	0.5	5.358	0	2.5	0	
-17.113	0.5	5.358	0	2.5	0	
-17.113	0.5	5.358	0	2.5	0	
-17.113	0.5	5.358	0	2.5	0	
-17.113	0.5	5.358	0	2.5	0	
-17.113	0.5	5.358	0	2.5	0	
-17.113	0.5	5.358	0	2.5	0	
-17.113	0.5	5.358	0	2.5	0	
-17.113	0.5	5.358	0	2.5	0	
-17.113	0.5	5.358	0	2.5	0	
-17.113	0.5	5.358	0	2.5	4	
-17.113	0.5	5.358	0	2.5	4	
-17.113	0.5	5.358	0	2.5	4	
-17.113	0.5	5.358	0	2.5	4	
-17.113	0.5	5.358	0	2.5	4	
-17.113	0.5	5.358	0	2.5	4	
-17.113	0.5	5.358	0	2.5	4	
-17.113	0.5	5.358	0	2.5	4	
-17.113	0.5	5.358	0	2.5	4	
-17.113	0.5	5.358	0	2.5	4	
-17.113	0.5	5.358	-4	2.5	4	
-17.113	0.5	5.358	-4	2.5	4	
-17.113	0.5	5.358	-4	2.5	4	
-17.113	0.5	5.358	-4	2.5	4	
-17.113	0.5	5.358	-4	2.5	4	
-17.113	0.5	5.358	-4	2.5	4	
-17.113	0.5	5.358	-4	2.5	4	
-17.113	0.5	5.358	-4	2.5	4	
-17.113	0.5	5.358	-4	2.5	4	
-17.113	0.5	5.358	-4	2.5	4	
-17.113	0.5	5.358	-8	2.5	4	
-17.113	0.5	5.358	-8	2.5	4	
-17.113	0.5	5.358	-8	2.5	4	
-17.113	0.5	5.358	-8	2.5	4	
-17.113	0.5	5.358	-8	2.5	4	
-17.113	0.5	5.358	-8	2.5	4	
-17.113	0.5	5.358	-8	2.5	4	
-17.113	0.5	5.358	-8	2.5	4	
-17.113	0.5	5.358	-8	2.5	4	
-17.113	0.5	5.358	-8	2.5	4	
-17.113	0.5	5.358	-12	2.5	4	
-17.113	0.5	5.358	-12	2.5	4	
-17.113	0.5	5.358	-12	2.5	4	
-17.113	0.5	5.358	-12	2.5	4	
-17.113	0.5	5.358	-12	2.5	4	
-17.113	0.5	5.358	-12	2.5	4	
-17.113	0.5	5.358	-12	2.5	4	
-17.113	0.5	5.358	-12	2.5	4	
-17.113	0.5	5.358	-12	2.5	4	
-17.113	0.5	5.358	-12	2.5	4	
8.979	0.5	-17.279	-15.183	2.675	4	
8.979	0.5	-17.279	-15.183	2.675	4	
8.979	0.5	-17.279	-15.183	2.675	4	
8.979	0.5	-17.279	-15.183	2.675	4	
8.979	0.5	-17.279	-15.183	2.675	4	
8.979	0.5	-17.279	-15.183	2.675	4	
8.979	0.5	-17.279	-15.183	2.675	4	
8.979	0.5	-17.279	-15.183	2.675	4	
8.979	0.5	-17.279	-15.183	2.675	4	
8.979	0.5	-17.279	-15.183	2.675	4	
8.979	0.5	-17.279	-11.104	2.5	4	
8.979	0.5	-17.279	-11.104	2.5	4	
8.979	0.5	-17.279	-11.104	2.5	4	
8.979	0.5	-17.279	-11.104	2.5	4	
8.979	0.5	-17.279	-11.104	2.5	4	
8.979	0.5	-17.279	-11.104	2.5	4	
8.979	0.5	-17.279	-11.104	2.5	4	
8.979	0.5	-17.279	-11.104	2.5	4	
8.979	0.5	-17.279	-11.104	2.5	4	
8.979	0.5	-17.279	-11.104	2.5	4	
8.979	0.5	-17.279	-7.024	2.5	4	
8.979	0.5	-17.279	-7.024	2.5	4	
8.979	0.5	-17.279	-7.024	2.5	4	
8.979	0.5	-17.279	-7.024	2.5	4	
8.979	0.5	-17.279	-7.024	2.5	4	
8.979	0.5	-17.279	-7.024	2.5	4	
8.979	0.5	-17.279	-7.024	2.5	4	
8.979	0.5	-17.279	-7.024	2.5	4	
8.979	0.5	-17.279	-7.024	2.5	4	
8.979	0.5	-17.279	-7.024	2.5	4	
8.979	0.5	-17.279	-2.946	2.5	4	
8.979	0.5	-17.279	-2.946	2.5	4	
8.979	0.5	-17.279	-2.946	2.5	4	
8.979	0.5	-17.279	-2.946	2.5	4	
8.979	0.5	-17.279	-2.946	2.5	4	
8.979	0.5	-17.279	-2.946	2.5	4	
8.979	0.5	-17.279	-2.946	2.5	4	
8.979	0.5	-17.279	-2.946	2.5	4	
8.979	0.5	-17.279	-2.946	2.5	4	
8.979	0.5	-17.279	-2.946	2.5	4	
8.979	0.5	-17.279	1.133	2.5	4	
8.979	0.5	-17.279	1.133	2.5	4	
8.979	0.5	-17.279	1.133	2.5	4	
8.979	0.5	-17.279	1.133	2.5	4	
8.979	0.5	-17.279	1.133	2.5	4	
8.979	0.5	-17.279	1.133	2.5	4	
8.979	0.5	-17.279	1.133	2.5	4	
8.979	0.5	-17.279	1.133	2.5	4	
8.979	0.5	-17.279	1.133	2.5	4	
8.979	0.5	-17.279	1.133	2.5	4	
8.979	0.5	-17.279	5.29	2.5	4	
8.979	0.5	-17.279	5.29	2.5	4	
8.979	0.5	-17.279	5.29	2.5	4	
8.979	0.5	-17.279	5.29	2.5	4	
8.979	0.5	-17.279	5.29	2.5	4	
8.979	0.5	-17.279	5.29	2.5	4	
8.979	0.5	-17.279	5.29	2.5	4	
8.979	0.5	-17.279	5.29	2.5	4	
8.979	0.5	-17.279	5.29	2.5	4	
8.979	0.5	-17.279	5.29	2.5	4	
8.979	0.5	-17.279	5.368	2.5	0	
8.979	0.5	-17.279	5.368	2.5	0	
8.979	0.5	-17.279	5.368	2.5	0	
8.979	0.5	-17.279	5.368	2.5	0	
8.979	0.5	-17.279	5.368	2.5	0	
8.979	0.5	-17.279	5.368	2.5	0	
8.979	0.5	-17.279	5.368	2.5	0	
8.979	0.5	-17.279	5.368	2.5	0	
8.979	0.5	-17.279	5.368	2.5	0	
8.979	0.5	-17.279	5.368	2.5	0	
8.979	0.5	-17.279	5.445	2.5	-4	
8.979	0.5	-17.279	5.445	2.5	-4	
8.979	0.5	-17.279	5.445	2.5	-4	
